img1,img2,cosine_lbp,euclidean_lbp,cosine_glcm,euclidean_glcm,lbp_vec_1,lbp_vec_2,glcm_vec_1,glcm_vec_2
C:\swetha\sample_11_crop.jpg,C:\swetha\sample_12_crop.jpg,0.12478780356385866,1.0582556941372387,0.048384259544155706,5.288014600392212,"[0.01000977,0.00024414,0.03833008,...,0.02026367,0.00244141,0.11425781]","[0.01367188,0.        ,0.0378418 ,...,0.02709961,0.00219727,0.14282227]","[0.8095093 ,0.57073975,0.7385071 ,0.3329121 ,0.11083045,0.75426894,
 0.737854  ,0.54022217,0.7496521 ,0.36113867,0.13042113,0.7899893 ,
 0.7922363 ,0.5345459 ,0.7584961 ,0.41042477,0.1684485 ,0.80675757,
 0.8671875 ,0.55358887,0.7545654 ,0.4083827 ,0.16677643,0.80497587,
 0.93530273,0.61828613,0.7225586 ,0.3303132 ,0.10910681,0.8090454 ,
 1.0022583 ,0.6234741 ,0.72608966,0.34954476,0.12218155,0.82523704,
 1.0234375 ,0.6331787 ,0.72243655,0.34564048,0.11946733,0.81254286,
 0.7657471 ,0.48864746,0.7833087 ,0.41510943,0.17231584,0.7883099 ,
 0.838501  ,0.5749512 ,0.7388794 ,0.34795725,0.12107424,0.74683434,
 0.70635986,0.5046997 ,0.7678162 ,0.37904355,0.143674  ,0.7983518 ,
 0.8027344 ,0.5338135 ,0.7599853 ,0.40962863,0.16779561,0.80768645,
 0.876709  ,0.5386963 ,0.76444453,0.46079084,0.21232821,0.82037246,
 0.8585205 ,0.57006836,0.743811  ,0.39065525,0.15261152,0.83418125,
 1.0130005 ,0.6345825 ,0.7204299 ,0.36088327,0.13023673,0.8045938 ,
 1.0154419 ,0.62542725,0.7262792 ,0.39330822,0.15469137,0.809995  ,
 0.8513794 ,0.4800415 ,0.79706997,0.44778207,0.20050877,0.832266  ,
 0.7819824 ,0.52526855,0.7630371 ,0.40092936,0.16074435,0.78226966,
 0.63397217,0.45196533,0.7922094 ,0.42542624,0.18098748,0.7965968 ,
 0.77978516,0.5394287 ,0.7543213 ,0.35511693,0.12610804,0.81724745,
 0.81073   ,0.5385132 ,0.7579651 ,0.40924224,0.16747922,0.82316077,
 0.9388428 ,0.5946045 ,0.73695785,0.38098168,0.14514704,0.8314777 ,
 0.9458618 ,0.5914917 ,0.7396308 ,0.39159626,0.15334763,0.82831335,
 1.0056763 ,0.6170044 ,0.73013234,0.3811962 ,0.14531055,0.82481855,
 0.8554077 ,0.5309448 ,0.76697385,0.34276316,0.11748659,0.87004924,
 0.7509155 ,0.5216675 ,0.76208246,0.35548404,0.1263689 ,0.881166  ,
 0.6324463 ,0.44262695,0.79766846,0.4694014 ,0.22033767,0.7915052 ,
 0.7894287 ,0.5371094 ,0.75667727,0.3706036 ,0.13734701,0.8068461 ,
 0.80462646,0.55841064,0.74540764,0.3565035 ,0.12709475,0.8244389 ,
 0.90356445,0.6253662 ,0.7151109 ,0.30285504,0.09172118,0.8408199 ,
 0.8942871 ,0.56921387,0.74781424,0.3765359 ,0.14177927,0.8345573 ,
 1.027832  ,0.6352539 ,0.72145855,0.33343503,0.11117892,0.82606614,
 0.8544922 ,0.53552246,0.7640668 ,0.34388766,0.11825871,0.8626988 ,
 0.9944458 ,0.6536255 ,0.7071487 ,0.25797525,0.06655123,0.8652316 ,
 0.67211914,0.4597168 ,0.79138184,0.46751457,0.21856987,0.8047499 ,
 0.74884033,0.53497314,0.7538829 ,0.3594217 ,0.12918396,0.8196771 ,
 0.7659302 ,0.53460693,0.75581163,0.3495473 ,0.12218331,0.8307208 ,
 0.92578125,0.6258545 ,0.71703094,0.3075743 ,0.09460195,0.8288104 ,
 0.9402466 ,0.6207886 ,0.72135335,0.3228661 ,0.10424253,0.8376888 ,
 1.0220337 ,0.66156006,0.70510364,0.30142552,0.09085734,0.82029563,
 0.7381592 ,0.5050049 ,0.7707871 ,0.37717557,0.14226142,0.83895457,
 0.95861816,0.62145996,0.72283936,0.27717766,0.07682745,0.8504831 ,
 0.68792725,0.5050659 ,0.76575315,0.37382376,0.1397442 ,0.81877035,
 0.73883057,0.53570557,0.7524511 ,0.33751178,0.11391419,0.83275664,
 0.8149414 ,0.57836914,0.7344382 ,0.31677032,0.10034343,0.8119    ,
 0.9830322 ,0.66259766,0.70070153,0.2799179 ,0.07835403,0.82365185,
 0.9055176 ,0.6217041 ,0.717469  ,0.31254828,0.09768642,0.8246336 ,
 0.93951416,0.6135864 ,0.72565305,0.33887768,0.11483808,0.83257276,
 0.83117676,0.5419922 ,0.75786203,0.34338933,0.11791623,0.8662395 ,
 0.78045654,0.5133667 ,0.7698274 ,0.33135203,0.10979417,0.860942  ,
 0.7144165 ,0.49395752,0.7750154 ,0.40254426,0.16204189,0.8140248 ,
 0.77319336,0.53723145,0.7549201 ,0.3633138 ,0.13199691,0.8407994 ,
 0.8161621 ,0.57507324,0.7365378 ,0.32837507,0.10783018,0.8293984 ,
 0.90405273,0.6055908 ,0.72686124,0.33304563,0.1109194 ,0.8343447 ,
 0.8487549 ,0.57055664,0.7424381 ,0.36203104,0.13106647,0.81938094,
 1.0900269 ,0.664978  ,0.70974874,0.32774618,0.10741755,0.82592183,
 0.7808838 ,0.49291992,0.7821469 ,0.40804693,0.1665023 ,0.8235908 ,
 0.83258057,0.5322876 ,0.7637907 ,0.2837968 ,0.08054061,0.8646814 ,
 0.64715576,0.46710205,0.7844457 ,0.4044716 ,0.16359729,0.81527805,
 0.70513916,0.5029907 ,0.76871085,0.37349784,0.13950065,0.8337207 ,
 0.7877197 ,0.5419922 ,0.75350773,0.34701192,0.12041727,0.844311  ,
 0.9448242 ,0.6101074 ,0.72825426,0.3305317 ,0.1092512 ,0.8374606 ,
 0.84381104,0.5734253 ,0.74025697,0.3467087 ,0.12020692,0.8287276 ,
 0.92181396,0.5857544 ,0.7406254 ,0.34767136,0.12087537,0.82829297,
 0.84020996,0.5197754 ,0.7720782 ,0.3718176 ,0.13824832,0.8590043 ]","[0.76446533,0.5154419 ,0.7671814 ,0.4619546 ,0.21340203,0.76514477,
 0.77008057,0.5064087 ,0.77316284,0.46919027,0.2201395 ,0.7887056 ,
 0.84588623,0.5380249 ,0.76176506,0.45743263,0.20924461,0.7830361 ,
 0.80792236,0.52215576,0.7674988 ,0.46757323,0.21862471,0.74670905,
 1.02771   ,0.59716797,0.74447024,0.45290586,0.20512372,0.74794614,
 1.1339722 ,0.664978  ,0.7143501 ,0.38314685,0.1468015 ,0.75749266,
 1.0736694 ,0.65045166,0.7169839 ,0.37696338,0.14210138,0.7516577 ,
 1.0236816 ,0.5921631 ,0.7468118 ,0.41180208,0.16958095,0.7851733 ,
 0.9953003 ,0.6276245 ,0.72295535,0.36857334,0.1358463 ,0.7667547 ,
 0.9661255 ,0.612854  ,0.72890013,0.3621474 ,0.13115074,0.7688037 ,
 1.0065308 ,0.6109009 ,0.73409534,0.37976676,0.1442228 ,0.76702243,
 0.95062256,0.5932007 ,0.7391418 ,0.42339912,0.17926683,0.76091826,
 1.3353271 ,0.7034912 ,0.71089447,0.39160866,0.15335734,0.72168654,
 1.3322144 ,0.72821045,0.69622624,0.36073583,0.13013035,0.7413495 ,
 1.3086548 ,0.70391846,0.70822144,0.38559347,0.14868233,0.7463888 ,
 1.1848755 ,0.6195679 ,0.74579036,0.39536285,0.1563118 ,0.78611255,
 1.1091919 ,0.68414307,0.7004334 ,0.3414004 ,0.11655425,0.7608234 ,
 1.1216431 ,0.6826782 ,0.7025315 ,0.3272209 ,0.10707352,0.7468633 ,
 1.319458  ,0.74121094,0.6868229 ,0.30737805,0.09448126,0.7607584 ,
 1.3664551 ,0.7706299 ,0.67423314,0.289585  ,0.08385947,0.7510283 ,
 1.4697876 ,0.7560425 ,0.69261223,0.33433345,0.11177886,0.7210303 ,
 1.3496094 ,0.7557373 ,0.68143237,0.31449828,0.09890917,0.748572  ,
 1.6450806 ,0.807312  ,0.678432  ,0.32739738,0.10718904,0.7502819 ,
 1.3966064 ,0.6654053 ,0.7380598 ,0.37854168,0.1432938 ,0.733229  ,
 1.0405884 ,0.62615967,0.72827685,0.39933553,0.15946887,0.75733835,
 1.249939  ,0.722229  ,0.6912343 ,0.3335337 ,0.11124472,0.7805018 ,
 1.6231079 ,0.86346436,0.64310336,0.26047814,0.06784886,0.72618365,
 1.376831  ,0.7642822 ,0.67908794,0.31704748,0.10051911,0.737739  ,
 1.5323486 ,0.80908203,0.66651034,0.29349005,0.08613642,0.74291736,
 1.5194092 ,0.80200195,0.6705243 ,0.28940663,0.08375619,0.7556701 ,
 1.6339722 ,0.83795166,0.6591796 ,0.2755847 ,0.07594692,0.729893  ,
 1.4629517 ,0.69989014,0.7235288 ,0.36484614,0.1331127 ,0.7653111 ,
 1.1904297 ,0.66833496,0.7180334 ,0.40316418,0.16254134,0.73842055,
 1.4205322 ,0.756958  ,0.6874476 ,0.3513304 ,0.12343305,0.7424351 ,
 1.6727905 ,0.85076904,0.65483975,0.28203222,0.07954217,0.72900164,
 1.6412354 ,0.8391113 ,0.65959686,0.2986769 ,0.0892079 ,0.7283815 ,
 1.6868896 ,0.8321533 ,0.66711986,0.32047415,0.10270368,0.725494  ,
 1.7183838 ,0.8416748 ,0.66650605,0.2998491 ,0.08990948,0.75516695,
 1.9058228 ,0.8726196 ,0.66323805,0.31081918,0.09660856,0.7094991 ,
 1.5274658 ,0.6871338 ,0.736214  ,0.3903432 ,0.1523678 ,0.7621576 ,
 1.2819214 ,0.7189331 ,0.696815  ,0.35349512,0.12495879,0.73170733,
 1.3447876 ,0.74798584,0.68507546,0.32602826,0.10629442,0.72528195,
 1.6566162 ,0.8366699 ,0.66240096,0.30789584,0.09479985,0.7456729 ,
 1.612854  ,0.8477173 ,0.65203464,0.28837585,0.08316064,0.7324884 ,
 1.7671509 ,0.8648071 ,0.65610516,0.3064635 ,0.09391988,0.7384134 ,
 1.6506958 ,0.83843994,0.66160065,0.3151431 ,0.09931517,0.7502822 ,
 1.9241333 ,0.8998413 ,0.64970744,0.28552347,0.08152366,0.75016046,
 1.8065186 ,0.7659912 ,0.71520966,0.37924257,0.14382493,0.73200625,
 1.321228  ,0.7390747 ,0.6884453 ,0.32935724,0.10847619,0.7427732 ,
 1.4991455 ,0.79626465,0.67167324,0.32479122,0.10548934,0.72747844,
 1.6067505 ,0.8208618 ,0.66653603,0.3010928 ,0.09065688,0.74350506,
 1.4868774 ,0.79852295,0.6690225 ,0.3077246 ,0.09469442,0.7437635 ,
 1.7200317 ,0.8668823 ,0.6507105 ,0.29481012,0.086913  ,0.74432826,
 1.605835  ,0.8261719 ,0.66457015,0.31846285,0.10141859,0.76260096,
 1.6741943 ,0.8383789 ,0.6629014 ,0.30943462,0.09574978,0.75001407,
 1.5844116 ,0.7359009 ,0.7140747 ,0.32436964,0.10521565,0.81251645,
 1.3193359 ,0.7515869 ,0.6809297 ,0.33691275,0.11351021,0.751994  ,
 1.3210449 ,0.7355957 ,0.6904024 ,0.33591372,0.11283802,0.7469923 ,
 1.6744385 ,0.84716797,0.65805733,0.29387167,0.08636057,0.73586553,
 1.399292  ,0.7844238 ,0.6690422 ,0.30659148,0.09399833,0.7459086 ,
 1.470581  ,0.77233887,0.683155  ,0.34590548,0.11965059,0.732865  ,
 1.8214722 ,0.86968994,0.6578964 ,0.32168266,0.10347973,0.7664164 ,
 1.6305542 ,0.82525635,0.6672209 ,0.34055695,0.11597905,0.77117   ,
 1.491272  ,0.7185669 ,0.71563107,0.3906481 ,0.15260594,0.77240676]"
C:\swetha\sample_11_crop.jpg,C:\swetha\sample_21_crop.jpg,0.44108326925348107,2.4364673676852653,0.09189967720233516,5.235108312171768,"[0.01000977,0.00024414,0.03833008,...,0.02026367,0.00244141,0.11425781]","[0.00805664,0.        ,0.01879883,...,0.01000977,0.0012207 ,0.11523438]","[0.8095093 ,0.57073975,0.7385071 ,0.3329121 ,0.11083045,0.75426894,
 0.737854  ,0.54022217,0.7496521 ,0.36113867,0.13042113,0.7899893 ,
 0.7922363 ,0.5345459 ,0.7584961 ,0.41042477,0.1684485 ,0.80675757,
 0.8671875 ,0.55358887,0.7545654 ,0.4083827 ,0.16677643,0.80497587,
 0.93530273,0.61828613,0.7225586 ,0.3303132 ,0.10910681,0.8090454 ,
 1.0022583 ,0.6234741 ,0.72608966,0.34954476,0.12218155,0.82523704,
 1.0234375 ,0.6331787 ,0.72243655,0.34564048,0.11946733,0.81254286,
 0.7657471 ,0.48864746,0.7833087 ,0.41510943,0.17231584,0.7883099 ,
 0.838501  ,0.5749512 ,0.7388794 ,0.34795725,0.12107424,0.74683434,
 0.70635986,0.5046997 ,0.7678162 ,0.37904355,0.143674  ,0.7983518 ,
 0.8027344 ,0.5338135 ,0.7599853 ,0.40962863,0.16779561,0.80768645,
 0.876709  ,0.5386963 ,0.76444453,0.46079084,0.21232821,0.82037246,
 0.8585205 ,0.57006836,0.743811  ,0.39065525,0.15261152,0.83418125,
 1.0130005 ,0.6345825 ,0.7204299 ,0.36088327,0.13023673,0.8045938 ,
 1.0154419 ,0.62542725,0.7262792 ,0.39330822,0.15469137,0.809995  ,
 0.8513794 ,0.4800415 ,0.79706997,0.44778207,0.20050877,0.832266  ,
 0.7819824 ,0.52526855,0.7630371 ,0.40092936,0.16074435,0.78226966,
 0.63397217,0.45196533,0.7922094 ,0.42542624,0.18098748,0.7965968 ,
 0.77978516,0.5394287 ,0.7543213 ,0.35511693,0.12610804,0.81724745,
 0.81073   ,0.5385132 ,0.7579651 ,0.40924224,0.16747922,0.82316077,
 0.9388428 ,0.5946045 ,0.73695785,0.38098168,0.14514704,0.8314777 ,
 0.9458618 ,0.5914917 ,0.7396308 ,0.39159626,0.15334763,0.82831335,
 1.0056763 ,0.6170044 ,0.73013234,0.3811962 ,0.14531055,0.82481855,
 0.8554077 ,0.5309448 ,0.76697385,0.34276316,0.11748659,0.87004924,
 0.7509155 ,0.5216675 ,0.76208246,0.35548404,0.1263689 ,0.881166  ,
 0.6324463 ,0.44262695,0.79766846,0.4694014 ,0.22033767,0.7915052 ,
 0.7894287 ,0.5371094 ,0.75667727,0.3706036 ,0.13734701,0.8068461 ,
 0.80462646,0.55841064,0.74540764,0.3565035 ,0.12709475,0.8244389 ,
 0.90356445,0.6253662 ,0.7151109 ,0.30285504,0.09172118,0.8408199 ,
 0.8942871 ,0.56921387,0.74781424,0.3765359 ,0.14177927,0.8345573 ,
 1.027832  ,0.6352539 ,0.72145855,0.33343503,0.11117892,0.82606614,
 0.8544922 ,0.53552246,0.7640668 ,0.34388766,0.11825871,0.8626988 ,
 0.9944458 ,0.6536255 ,0.7071487 ,0.25797525,0.06655123,0.8652316 ,
 0.67211914,0.4597168 ,0.79138184,0.46751457,0.21856987,0.8047499 ,
 0.74884033,0.53497314,0.7538829 ,0.3594217 ,0.12918396,0.8196771 ,
 0.7659302 ,0.53460693,0.75581163,0.3495473 ,0.12218331,0.8307208 ,
 0.92578125,0.6258545 ,0.71703094,0.3075743 ,0.09460195,0.8288104 ,
 0.9402466 ,0.6207886 ,0.72135335,0.3228661 ,0.10424253,0.8376888 ,
 1.0220337 ,0.66156006,0.70510364,0.30142552,0.09085734,0.82029563,
 0.7381592 ,0.5050049 ,0.7707871 ,0.37717557,0.14226142,0.83895457,
 0.95861816,0.62145996,0.72283936,0.27717766,0.07682745,0.8504831 ,
 0.68792725,0.5050659 ,0.76575315,0.37382376,0.1397442 ,0.81877035,
 0.73883057,0.53570557,0.7524511 ,0.33751178,0.11391419,0.83275664,
 0.8149414 ,0.57836914,0.7344382 ,0.31677032,0.10034343,0.8119    ,
 0.9830322 ,0.66259766,0.70070153,0.2799179 ,0.07835403,0.82365185,
 0.9055176 ,0.6217041 ,0.717469  ,0.31254828,0.09768642,0.8246336 ,
 0.93951416,0.6135864 ,0.72565305,0.33887768,0.11483808,0.83257276,
 0.83117676,0.5419922 ,0.75786203,0.34338933,0.11791623,0.8662395 ,
 0.78045654,0.5133667 ,0.7698274 ,0.33135203,0.10979417,0.860942  ,
 0.7144165 ,0.49395752,0.7750154 ,0.40254426,0.16204189,0.8140248 ,
 0.77319336,0.53723145,0.7549201 ,0.3633138 ,0.13199691,0.8407994 ,
 0.8161621 ,0.57507324,0.7365378 ,0.32837507,0.10783018,0.8293984 ,
 0.90405273,0.6055908 ,0.72686124,0.33304563,0.1109194 ,0.8343447 ,
 0.8487549 ,0.57055664,0.7424381 ,0.36203104,0.13106647,0.81938094,
 1.0900269 ,0.664978  ,0.70974874,0.32774618,0.10741755,0.82592183,
 0.7808838 ,0.49291992,0.7821469 ,0.40804693,0.1665023 ,0.8235908 ,
 0.83258057,0.5322876 ,0.7637907 ,0.2837968 ,0.08054061,0.8646814 ,
 0.64715576,0.46710205,0.7844457 ,0.4044716 ,0.16359729,0.81527805,
 0.70513916,0.5029907 ,0.76871085,0.37349784,0.13950065,0.8337207 ,
 0.7877197 ,0.5419922 ,0.75350773,0.34701192,0.12041727,0.844311  ,
 0.9448242 ,0.6101074 ,0.72825426,0.3305317 ,0.1092512 ,0.8374606 ,
 0.84381104,0.5734253 ,0.74025697,0.3467087 ,0.12020692,0.8287276 ,
 0.92181396,0.5857544 ,0.7406254 ,0.34767136,0.12087537,0.82829297,
 0.84020996,0.5197754 ,0.7720782 ,0.3718176 ,0.13824832,0.8590043 ]","[0.20544434,0.20532227,0.8973511 ,0.48731747,0.23747833,0.83634484,
 0.1607666 ,0.15930176,0.9204956 ,0.5844704 ,0.3416056 ,0.8578279 ,
 0.19073486,0.19073486,0.90463257,0.55129373,0.3039248 ,0.84560406,
 0.19488525,0.19403076,0.9030701 ,0.57085437,0.3258747 ,0.825656  ,
 0.24078369,0.23956299,0.8803406 ,0.5176154 ,0.26792568,0.848166  ,
 0.23388672,0.23291016,0.88364255,0.50160843,0.251611  ,0.83898425,
 0.26916504,0.26635742,0.867102  ,0.4619748 ,0.21342072,0.83893585,
 0.22595215,0.22363281,0.8884155 ,0.46424282,0.2155214 ,0.8614173 ,
 0.19342041,0.1930542 ,0.9035095 ,0.5194187 ,0.26979578,0.8434707 ,
 0.16656494,0.16607666,0.9170105 ,0.6029105 ,0.3635011 ,0.82685655,
 0.20672607,0.20574951,0.8972229 ,0.55059594,0.3031559 ,0.8542315 ,
 0.1921997 ,0.19195557,0.90404665,0.55396366,0.3068757 ,0.82850707,
 0.2623291 ,0.25634766,0.8724243 ,0.50737387,0.25742823,0.8614321 ,
 0.21209717,0.21099854,0.8946106 ,0.5288518 ,0.27968425,0.85995185,
 0.2677002 ,0.26220703,0.8694458 ,0.48192492,0.23225163,0.86444205,
 0.23358154,0.22894287,0.8859924 ,0.46361667,0.21494043,0.8803335 ,
 0.22332764,0.22161865,0.88936156,0.5093971 ,0.25948542,0.8512618 ,
 0.21032715,0.21008301,0.89498293,0.5343422 ,0.28552163,0.8248197 ,
 0.22143555,0.21960449,0.89038086,0.55190104,0.30459478,0.85549766,
 0.23382568,0.23236084,0.8839661 ,0.5391973 ,0.29073378,0.87048537,
 0.24902344,0.2442627 ,0.8783447 ,0.5096235 ,0.25971612,0.8740892 ,
 0.23937988,0.23474121,0.88309324,0.5007891 ,0.25078973,0.8686737 ,
 0.27954102,0.27600098,0.8623535 ,0.44269434,0.19597828,0.8686639 ,
 0.20800781,0.2064209 ,0.8969482 ,0.4905812 ,0.24066994,0.8817382 ,
 0.2612915 ,0.25860596,0.8709656 ,0.44046158,0.1940064 ,0.84714717,
 0.27478027,0.27294922,0.8637085 ,0.46241936,0.21383166,0.85597485,
 0.27087402,0.2677002 ,0.8664673 ,0.48233458,0.23264664,0.8650747 ,
 0.2705078 ,0.26171875,0.87001956,0.5074724 ,0.25752825,0.87847126,
 0.30706787,0.29412842,0.85422975,0.45441297,0.20649116,0.8791714 ,
 0.2769165 ,0.27093506,0.8651306 ,0.4588437 ,0.21053755,0.8785996 ,
 0.2859497 ,0.27874756,0.8613464 ,0.4395443 ,0.19319917,0.88184726,
 0.2189331 ,0.21795654,0.89111936,0.4520009 ,0.20430481,0.89282   ,
 0.29663086,0.28845215,0.8565918 ,0.44326648,0.19648516,0.83229023,
 0.32373047,0.3128662 ,0.8446533 ,0.42054307,0.17685647,0.85613954,
 0.31158447,0.29962158,0.8513855 ,0.45611715,0.20804286,0.8811056 ,
 0.3499756 ,0.3347168 ,0.8341675 ,0.41786763,0.17461336,0.8687981 ,
 0.36206055,0.33239746,0.83676755,0.4408209 ,0.19432306,0.8935956 ,
 0.3394165 ,0.3287964 ,0.83666384,0.3954785 ,0.15640324,0.88566196,
 0.37646484,0.35266113,0.8260498 ,0.3998909 ,0.15991272,0.8860732 ,
 0.30371094,0.29077148,0.8559082 ,0.39184836,0.15354513,0.92173696,
 0.3067627 ,0.30187988,0.84954834,0.42679965,0.18215793,0.84062314,
 0.36132812,0.34143066,0.8312744 ,0.41205958,0.1697931 ,0.87552524,
 0.32110596,0.30718994,0.8477966 ,0.44213122,0.19548   ,0.8706957 ,
 0.35791016,0.33569336,0.834375  ,0.4217815 ,0.17789964,0.89234704,
 0.3665161 ,0.33428955,0.83607787,0.4152312 ,0.17241694,0.8917259 ,
 0.37243652,0.35327148,0.8252808 ,0.37306434,0.139177  ,0.8968521 ,
 0.40167236,0.37408447,0.81571656,0.35226208,0.12408857,0.8827337 ,
 0.32556152,0.3104248 ,0.84630126,0.38571236,0.14877403,0.90764976,
 0.328125  ,0.31677246,0.842749  ,0.40660515,0.16532776,0.8412983 ,
 0.3718872 ,0.3508911 ,0.8266541 ,0.4082502 ,0.16666824,0.8784474 ,
 0.34991455,0.32489014,0.8400574 ,0.40614307,0.16495219,0.87523925,
 0.49230957,0.4230957 ,0.79537356,0.3807337 ,0.14495814,0.89244354,
 0.40771484,0.3774414 ,0.8143066 ,0.36971995,0.13669284,0.88580805,
 0.43115234,0.3927002 ,0.8074951 ,0.36031342,0.12982576,0.89436674,
 0.43218994,0.39239502,0.807782  ,0.35503656,0.12605096,0.8885631 ,
 0.4083252 ,0.36169434,0.82381594,0.32304183,0.10435602,0.9185124 ,
 0.34466553,0.3255005 ,0.8391663 ,0.4008249 ,0.1606606 ,0.8741266 ,
 0.43951416,0.38043213,0.8156921 ,0.39216572,0.15379396,0.8823651 ,
 0.35186768,0.33050537,0.83688354,0.4230859 ,0.17900169,0.88455194,
 0.47375488,0.4053955 ,0.8041382 ,0.38731974,0.15001658,0.8942103 ,
 0.39648438,0.36486816,0.8207275 ,0.3814264 ,0.14548609,0.8989366 ,
 0.43426514,0.39422607,0.80689085,0.3346548 ,0.11199385,0.8966572 ,
 0.47174072,0.40570068,0.8037537 ,0.3478475 ,0.12099787,0.8934069 ,
 0.43463135,0.36517334,0.8243591 ,0.37357095,0.13955526,0.90902287]"
